Source,Target,Weight
300534,600351,0
300534,600375,1
300534,600385,0
300534,600501,0
300534,600715,0
300534,600771,0
300534,600789,1
300534,600812,0
300534,600851,0
300534,603168,0
300558,000403,1
300558,000518,0
300558,000534,0
300558,000590,0
300558,000788,0
300558,002581,0
300558,002646,0
300558,300009,0
300558,300436,0
300558,300601,0
300558,600351,0
300573,000403,1
300573,000518,0
300573,000534,0
300573,000550,0
300573,000590,0
300573,000729,0
300573,000788,0
300573,000800,0
300573,000868,0
300573,000929,0
300573,000931,0
300573,000957,0
300573,002030,0
300573,002101,0
300573,002118,0
300573,002239,1
300573,002252,0
300573,002265,0
300573,002355,0
300573,002488,0
300573,002562,0
300573,002581,0
300573,002594,0
300573,002612,0
300573,002646,0
300573,002675,0
300573,002693,0
300573,002708,0
300573,002715,0
300573,002817,1
300573,002821,1
300573,002826,1
300573,300009,0
300573,300110,0
300573,300142,0
300573,300147,0
300573,300204,0
300573,300239,0
300573,300267,0
300573,300436,0
300573,300528,0
300573,300534,0
300573,300558,0
300573,300583,0
300573,300585,0
300573,300601,0
300573,600088,1
300573,600107,0
300573,600136,1
300573,600178,0
300573,600213,0
300573,600267,0
300573,600276,0
300573,600300,0
300573,600303,1
300573,600351,0
300573,600375,1
300573,600385,0
300573,600501,0
300573,600543,0
300573,600573,0
300573,600698,0
300573,600715,0
300573,600771,0
300573,600789,1
300573,600812,0
300573,600851,0
300573,601718,0
300573,603168,0
300573,603566,1
300573,603658,1
300573,603718,0
300580,000156,1
300580,000848,1
300580,002304,1
300580,002603,1
300580,300039,1
300580,300428,0
300580,600196,1
300580,600211,0
300580,600380,1
300580,600557,1
300580,600559,1
300580,601965,1
300580,603166,1
300580,603306,0
300580,603919,1
300583,000403,1
300583,000518,0
300583,000534,0
300583,000590,0
300583,000788,0
300583,002581,0
300583,002646,0
300583,002821,1
300583,300009,0
300583,300436,0
300583,300528,0
300583,300558,0
300583,300585,0
300583,300601,0
300583,600351,0
300583,600771,0
300583,600789,1
300583,600812,0
300584,000153,1
300584,000538,1
300584,000559,1
300584,000568,1
300584,000572,1
300584,000596,0
300584,000597,1
300584,000700,0
300584,000739,1
300584,000799,1
300584,000858,1
300584,000915,0
300584,000919,1
300584,000952,1
300584,000989,1
300584,002007,1
300584,002022,1
300584,002038,1
300584,002107,0
300584,002287,0
300584,002294,1
300584,002317,0
300584,002328,1
300584,002343,0
300584,002365,0
300584,002390,1
300584,002393,1
300584,002412,1
300584,002433,1
300584,002434,0
300584,002448,1
300584,002503,0
300584,002536,0
300584,002566,1
300584,002569,0
300584,002590,1
300584,002593,1
300584,300005,0
300584,300026,1
300584,300119,1
300584,300158,1
300584,300233,1
300584,300251,1
300584,300258,1
300584,300294,0
300584,300304,1
300584,300381,0
300584,300434,1
300584,300452,1
300584,300463,1
300584,300485,1
300584,300501,1
300584,600059,0
300584,600085,1
300584,600132,1
300584,600195,1
300584,600216,1
300584,600299,1
300584,600513,1
300584,600519,1
300584,600521,1
300584,600594,1
300584,600600,1
300584,600671,0
300584,600686,1
300584,600779,0
300584,600977,1
300584,601579,1
300584,601595,1
300584,601799,0
300584,603006,1
300584,603089,1
300584,603158,1
300584,603239,0
300584,603358,1
300584,603369,1
300584,603567,1
300584,603997,1
300585,000403,1
300585,000518,0
300585,000534,0
300585,000590,0
300585,000788,0
300585,002581,0
300585,002646,0
300585,300009,0
300585,300436,0
300585,300558,0
300585,300601,0
300585,600351,0
300585,600789,1
300601,000403,1
300601,000590,0
300601,000788,0
300601,300009,0
600006,000156,0
600006,000513,0
600006,000538,1
600006,000568,1
600006,000858,1
600006,000919,1
600006,002019,0
600006,002022,1
600006,002126,0
600006,002275,1
600006,002294,1
600006,002304,0
600006,002550,0
600006,002566,1
600006,002590,1
600006,002603,0
600006,002664,0
600006,002688,0
600006,002755,1
600006,300026,1
600006,300039,0
600006,300119,1
600006,300194,0
600006,300258,1
600006,300406,0
600006,300428,1
600006,300434,1
600006,300485,1
600006,300580,1
600006,600079,0
600006,600196,0
600006,600211,1
600006,600332,1
600006,600380,0
600006,600422,1
600006,600513,1
600006,600535,0
600006,600559,0
600006,600594,1
600006,600699,0
600006,600702,1
600006,601579,1
600006,603006,1
600006,603089,1
600006,603158,1
600006,603166,0
600006,603306,1
600006,603358,1
600006,603369,1
600006,603567,1
600006,603788,0
600006,603919,0
600006,603997,1
600056,000030,1
600056,000338,0
600056,000848,1
600056,000951,0
600056,000999,0
600056,002102,1
600056,600252,0
600056,600479,0
600056,600557,1
600056,600742,0
600056,601965,1
600056,603035,0
600056,603198,1
600056,603808,0
600059,002317,0
600059,002566,1
600059,002590,1
600059,600513,1
600059,600519,1
600059,603369,1
600062,000030,1
600062,000338,0
600062,000581,1
600062,000623,0
600062,000650,0
600062,000756,1
600062,000848,1
600062,000869,1
600062,000951,0
600062,000999,0
600062,002003,1
600062,002020,0
600062,002029,0
600062,002048,1
600062,002102,1
600062,002283,0
600062,002406,0
600062,002563,1
600062,002687,1
600062,002737,1
600062,300432,0
600062,300497,1
600062,600056,0
600062,600066,1
600062,600104,0
600062,600177,1
600062,600197,1
600062,600252,0
600062,600398,0
600062,600420,0
600062,600479,0
600062,600557,1
600062,600741,0
600062,600742,0
600062,600750,0
600062,600781,1
600062,601965,1
600062,603035,0
600062,603198,1
600062,603518,1
600062,603808,0
600062,603839,1
600062,603858,0
600066,000338,1
600066,000848,0
600066,000869,0
600066,000951,1
600066,000999,1
600066,002003,0
600066,002020,1
600066,002029,1
600066,002275,1
600066,002737,0
600066,002755,1
600066,300428,1
600066,300497,0
600066,300580,1
600066,600056,1
600066,600197,0
600066,600211,1
600066,600252,1
600066,600332,1
600066,600398,1
600066,600420,1
600066,600422,1
600066,600479,1
600066,600557,0
600066,600702,1
600066,600742,1
600066,600750,1
600066,601965,0
600066,603035,1
600066,603198,0
600066,603306,1
600066,603518,0
600066,603808,1
600066,603839,0
600079,000156,0
600079,000513,0
600079,000538,1
600079,000858,1
600079,002019,0
600079,002022,1
600079,002126,0
600079,002275,1
600079,002294,1
600079,002304,0
600079,002550,0
600079,002566,1
600079,002590,1
600079,002603,0
600079,002688,0
600079,002755,1
600079,300026,1
600079,300039,0
600079,300119,1
600079,300194,0
600079,300428,1
600079,300434,1
600079,300485,1
600079,300580,1
600079,600196,0
600079,600211,1
600079,600380,0
600079,600422,1
600079,600513,1
600079,600535,0
600079,600559,0
600079,600594,1
600079,600699,0
600079,600702,1
600079,601579,1
600079,603006,1
600079,603158,1
600079,603166,0
600079,603306,1
600079,603358,1
600079,603369,1
600079,603567,1
600079,603919,0
600079,603997,1
600080,000403,1
600080,000518,0
600080,000534,0
600080,000550,0
600080,000590,0
600080,000729,0
600080,000788,0
600080,000800,0
600080,000868,0
600080,000929,0
600080,000931,0
600080,000957,0
600080,002030,0
600080,002101,0
600080,002118,0
600080,002213,0
600080,002239,1
600080,002252,0
600080,002265,0
600080,002291,0
600080,002355,0
600080,002411,1
600080,002488,0
600080,002562,0
600080,002581,0
600080,002594,0
600080,002612,0
600080,002625,0
600080,002634,0
600080,002644,1
600080,002646,0
600080,002675,0
600080,002693,0
600080,002708,0
600080,002715,0
600080,002725,0
600080,002817,1
600080,002821,1
600080,002826,1
600080,300009,0
600080,300110,0
600080,300142,0
600080,300147,0
600080,300181,0
600080,300204,0
600080,300239,0
600080,300254,0
600080,300267,0
600080,300289,0
600080,300357,0
600080,300436,0
600080,300528,0
600080,300534,0
600080,300558,0
600080,300573,0
600080,300583,0
600080,300585,0
600080,300601,0
600080,600084,0
600080,600088,1
600080,600107,0
600080,600136,1
600080,600137,0
600080,600148,0
600080,600166,0
600080,600178,0
600080,600201,0
600080,600213,0
600080,600222,1
600080,600267,0
600080,600276,0
600080,600300,0
600080,600303,1
600080,600351,0
600080,600375,1
600080,600385,0
600080,600418,0
600080,600501,0
600080,600543,0
600080,600573,0
600080,600616,0
600080,600698,0
600080,600715,0
600080,600733,0
600080,600771,0
600080,600789,1
600080,600812,0
600080,600851,0
600080,600962,0
600080,601127,0
600080,601718,0
600080,603168,0
600080,603566,1
600080,603658,1
600080,603718,0
600081,000156,0
600081,000513,0
600081,000538,1
600081,000568,1
600081,000858,1
600081,000919,1
600081,002019,0
600081,002022,1
600081,002126,0
600081,002275,1
600081,002294,1
600081,002304,0
600081,002332,0
600081,002550,0
600081,002566,1
600081,002590,1
600081,002603,0
600081,002664,0
600081,002688,0
600081,002755,1
600081,300026,1
600081,300039,0
600081,300119,1
600081,300194,0
600081,300258,1
600081,300406,0
600081,300428,1
600081,300434,1
600081,300452,1
600081,300485,1
600081,300580,1
600081,600006,0
600081,600079,0
600081,600196,0
600081,600211,1
600081,600332,1
600081,600380,0
600081,600422,1
600081,600513,1
600081,600535,0
600081,600559,0
600081,600594,1
600081,600699,0
600081,600702,1
600081,601566,1
600081,601579,1
600081,603006,1
600081,603089,1
600081,603158,1
600081,603166,0
600081,603306,1
600081,603358,1
600081,603369,1
600081,603567,1
600081,603788,0
600081,603919,0
600081,603997,1
600084,000403,1
600084,000518,0
600084,000534,0
600084,000550,0
600084,000590,0
600084,000729,0
600084,000788,0
600084,000800,0
600084,000868,0
600084,000929,0
600084,000931,0
600084,000957,0
600084,002030,0
600084,002101,0
600084,002118,0
600084,002213,0
600084,002239,1
600084,002252,0
600084,002265,0
600084,002291,0
600084,002355,0
600084,002411,1
600084,002488,0
600084,002562,0
600084,002581,0
600084,002594,0
600084,002612,0
600084,002646,0
600084,002675,0
600084,002693,0
600084,002708,0
600084,002715,0
600084,002725,0
600084,002817,1
600084,002821,1
600084,002826,1
600084,300009,0
600084,300110,0
600084,300142,0
600084,300147,0
600084,300204,0
600084,300239,0
600084,300267,0
600084,300289,0
600084,300357,0
600084,300436,0
600084,300528,0
600084,300534,0
600084,300558,0
600084,300573,0
600084,300583,0
600084,300585,0
600084,300601,0
600084,600088,1
600084,600107,0
600084,600136,1
600084,600166,0
600084,600178,0
600084,600213,0
600084,600267,0
600084,600276,0
600084,600300,0
600084,600303,1
600084,600351,0
600084,600375,1
600084,600385,0
600084,600501,0
600084,600543,0
600084,600573,0
600084,600616,0
600084,600698,0
600084,600715,0
600084,600771,0
600084,600789,1
600084,600812,0
600084,600851,0
600084,601127,0
600084,601718,0
600084,603168,0
600084,603566,1
600084,603658,1
600084,603718,0
600085,000700,1
600085,000790,1
600085,000860,1
600085,002317,1
600085,002363,1
600085,002390,0
600085,002434,1
600085,002510,1
600085,002536,1
600085,002653,1
600085,002773,1
600085,300005,1
600085,300158,0
600085,300233,0
600085,300482,1
600085,600059,1
600085,600400,1
600085,600519,0
600085,600613,1
600085,600809,1
600085,601799,1
600085,603456,1
600088,000403,0
600088,000518,1
600088,000534,1
600088,000590,1
600088,000729,1
600088,000788,1
600088,000790,1
600088,000860,1
600088,000957,1
600088,002239,0
600088,002252,1
600088,002363,1
600088,002510,1
600088,002581,1
600088,002646,1
600088,002773,1
600088,002821,0
600088,300009,1
600088,300147,1
600088,300204,1
600088,300436,1
600088,300482,1
600088,300528,1
600088,300558,1
600088,300583,1
600088,300585,1
600088,300601,1
600088,600136,0
600088,600351,1
600088,600385,1
600088,600400,1
600088,600501,1
600088,600613,1
600088,600771,1
600088,600789,0
600088,600809,1
600088,600812,1
600088,600851,1
600088,603456,1
600104,000030,1
600104,000338,0
600104,000581,1
600104,000623,0
600104,000756,1
600104,000848,1
600104,000869,1
600104,000951,0
600104,000999,0
600104,002003,1
600104,002020,0
600104,002029,0
600104,002048,1
600104,002102,1
600104,002283,0
600104,002406,0
600104,002737,1
600104,300432,0
600104,300497,1
600104,600056,0
600104,600066,1
600104,600177,1
600104,600197,1
600104,600252,0
600104,600398,0
600104,600420,0
600104,600479,0
600104,600557,1
600104,600741,0
600104,600742,0
600104,600750,0
600104,600781,1
600104,601965,1
600104,603035,0
600104,603198,1
600104,603518,1
600104,603808,0
600104,603839,1
600107,000403,1
600107,000518,0
600107,000534,0
600107,000590,0
600107,000729,0
600107,000788,0
600107,000957,0
600107,002239,1
600107,002252,0
600107,002265,0
600107,002581,0
600107,002646,0
600107,002821,1
600107,300009,0
600107,300147,0
600107,300204,0
600107,300436,0
600107,300528,0
600107,300558,0
600107,300583,0
600107,300585,0
600107,300601,0
600107,600088,1
600107,600136,1
600107,600351,0
600107,600385,0
600107,600501,0
600107,600715,0
600107,600771,0
600107,600789,1
600107,600812,0
600107,600851,0
600129,000030,1
600129,000423,0
600129,000566,0
600129,000581,1
600129,000625,0
600129,000760,0
600129,000766,0
600129,000802,0
600129,000892,0
600129,000908,0
600129,000927,0
600129,000981,0
600129,002048,1
600129,002102,1
600129,002198,0
600129,002219,0
600129,002349,0
600129,002370,0
600129,002435,0
600129,002437,0
600129,002445,0
600129,002486,0
600129,002502,0
600129,002592,0
600129,002656,0
600129,002662,0
600129,002703,0
600129,002740,0
600129,002750,0
600129,002765,0
600129,300006,0
600129,300027,0
600129,300086,0
600129,300100,0
600129,300111,0
600129,300133,0
600129,300176,0
600129,300182,0
600129,300199,0
600129,300336,0
600129,300439,0
600129,600146,0
600129,600177,1
600129,600189,0
600129,600199,0
600129,600227,0
600129,600238,0
600129,600365,0
600129,600480,0
600129,600530,0
600129,600572,0
600129,600781,1
600129,601777,0
600129,603009,0
600129,603555,0
600129,603779,0
600132,000700,1
600132,000790,1
600132,000799,0
600132,000813,1
600132,000860,1
600132,002166,1
600132,002287,1
600132,002317,1
600132,002363,1
600132,002365,1
600132,002390,0
600132,002433,0
600132,002434,1
600132,002510,1
600132,002536,1
600132,002568,1
600132,002653,1
600132,002762,1
600132,002773,1
600132,300005,1
600132,300158,0
600132,300233,0
600132,300251,0
600132,300363,1
600132,300482,1
600132,600059,1
600132,600085,0
600132,600161,1
600132,600195,0
600132,600216,0
600132,600400,1
600132,600519,0
600132,600613,1
600132,600671,1
600132,600809,1
600132,601689,1
600132,601799,1
600132,603239,1
600132,603456,1
600136,000403,0
600136,000518,1
600136,000534,1
600136,000590,1
600136,000729,1
600136,000788,1
600136,000790,1
600136,000860,1
600136,002252,1
600136,002510,1
600136,002581,1
600136,002646,1
600136,002773,1
600136,002821,0
600136,300009,1
600136,300147,1
600136,300204,1
600136,300436,1
600136,300482,1
600136,300528,1
600136,300558,1
600136,300583,1
600136,300585,1
600136,300601,1
600136,600351,1
600136,600400,1
600136,600613,1
600136,600771,1
600136,600789,0
600136,600809,1
600136,600812,1
600136,600851,1
600137,000403,1
600137,000518,0
600137,000534,0
600137,000550,0
600137,000590,0
600137,000729,0
600137,000788,0
600137,000800,0
600137,000868,0
600137,000929,0
600137,000931,0
600137,000957,0
600137,002030,0
600137,002101,0
600137,002118,0
600137,002213,0
600137,002239,1
600137,002252,0
600137,002265,0
600137,002291,0
600137,002355,0
600137,002411,1
600137,002488,0
600137,002562,0
600137,002581,0
600137,002594,0
600137,002612,0
600137,002625,0
600137,002634,0
600137,002644,1
600137,002646,0
600137,002675,0
600137,002693,0
600137,002708,0
600137,002715,0
600137,002725,0
600137,002817,1
600137,002821,1
600137,002826,1
600137,300009,0
600137,300110,0
600137,300142,0
600137,300147,0
600137,300181,0
600137,300204,0
600137,300239,0
600137,300254,0
600137,300267,0
600137,300289,0
600137,300357,0
600137,300436,0
600137,300528,0
600137,300534,0
600137,300558,0
600137,300573,0
600137,300583,0
600137,300585,0
600137,300601,0
600137,600084,0
600137,600088,1
600137,600107,0
600137,600136,1
600137,600148,0
600137,600166,0
600137,600178,0
600137,600201,0
600137,600213,0
600137,600222,1
600137,600267,0
600137,600276,0
600137,600300,0
600137,600303,1
600137,600351,0
600137,600375,1
600137,600385,0
600137,600418,0
600137,600501,0
600137,600543,0
600137,600573,0
600137,600616,0
600137,600698,0
600137,600715,0
600137,600733,0
600137,600771,0
600137,600789,1
600137,600812,0
600137,600851,0
600137,600962,0
600137,601127,0
600137,601718,0
600137,603168,0
600137,603566,1
600137,603658,1
600137,603718,0
600139,000030,1
600139,000423,0
600139,000566,0
600139,000581,1
600139,000625,0
600139,000752,0
600139,000760,0
600139,000766,0
600139,000802,0
600139,000892,0
600139,000908,0
600139,000927,0
600139,000980,0
600139,000981,0
600139,002048,1
600139,002071,0
600139,002102,1
600139,002198,0
600139,002219,0
600139,002269,0
600139,002284,0
600139,002349,0
600139,002370,0
600139,002435,0
600139,002437,0
600139,002445,0
600139,002486,0
600139,002502,0
600139,002592,0
600139,002656,0
600139,002662,0
600139,002703,0
600139,002739,0
600139,002740,0
600139,002750,0
600139,002765,0
600139,300006,0
600139,300027,0
600139,300086,0
600139,300100,0
600139,300108,0
600139,300111,0
600139,300133,0
600139,300176,0
600139,300182,0
600139,300199,0
600139,300336,0
600139,300426,0
600139,300439,0
600139,600129,0
600139,600146,0
600139,600177,1
600139,600189,0
600139,600199,0
600139,600227,0
600139,600238,0
600139,600365,0
600139,600480,0
600139,600518,0
600139,600530,0
600139,600568,0
600139,600572,0
600139,600781,1
600139,601777,0
